Indicator Category,Indicator Code,Indicator,Reporting Economy Code,Reporting Economy ISO3A Code,Reporting Economy,Partner Economy Code,Partner Economy ISO3A Code,Partner Economy,Product/Sector Classification Code,Product/Sector Classification,Product/Sector Code,Product/Sector,Period Code,Period,Frequency Code,Frequency,Unit Code,Unit,Year,Value Flag Code,Value Flag,Text Value,Value
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTEP,Electronic data processing and office equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,,59426.11045
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTEP,Electronic data processing and office equipment,A,Annual,A,Annual,USM,Million US dollar,2016,,,,45873.52625
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTEP,Electronic data processing and office equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,,56736.87847
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTEP,Electronic data processing and office equipment,A,Annual,A,Annual,USM,Million US dollar,2021,,,,73938.79347
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTEP,Electronic data processing and office equipment,A,Annual,A,Annual,USM,Million US dollar,2022,,,,62266.04651
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTEP,Electronic data processing and office equipment,A,Annual,A,Annual,USM,Million US dollar,2014,,,,57990.57
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTEP,Electronic data processing and office equipment,A,Annual,A,Annual,USM,Million US dollar,2015,,,,50598.23131
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTEP,Electronic data processing and office equipment,A,Annual,A,Annual,USM,Million US dollar,2013,,,,57177.05
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTEP,Electronic data processing and office equipment,A,Annual,A,Annual,USM,Million US dollar,2010,,,,56821.55489
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTEP,Electronic data processing and office equipment,A,Annual,A,Annual,USM,Million US dollar,2018,,,,57159.97892
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTEP,Electronic data processing and office equipment,A,Annual,A,Annual,USM,Million US dollar,2017,,,,47475.2728
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTEP,Electronic data processing and office equipment,A,Annual,A,Annual,USM,Million US dollar,2011,,,,57822.16021
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTEP,Electronic data processing and office equipment,A,Annual,A,Annual,USM,Million US dollar,2012,,,,63994.768
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTIC,Integrated circuits and electronic components,A,Annual,A,Annual,USM,Million US dollar,2022,,,,448687.948
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTIC,Integrated circuits and electronic components,A,Annual,A,Annual,USM,Million US dollar,2018,,,,341634.7923
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTIC,Integrated circuits and electronic components,A,Annual,A,Annual,USM,Million US dollar,2016,,,,256293.7104
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTIC,Integrated circuits and electronic components,A,Annual,A,Annual,USM,Million US dollar,2014,,,,250691.195
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTIC,Integrated circuits and electronic components,A,Annual,A,Annual,USM,Million US dollar,2015,,,,260979.5722
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTIC,Integrated circuits and electronic components,A,Annual,A,Annual,USM,Million US dollar,2013,,,,262030.282
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTIC,Integrated circuits and electronic components,A,Annual,A,Annual,USM,Million US dollar,2010,,,,180994.5744
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTIC,Integrated circuits and electronic components,A,Annual,A,Annual,USM,Million US dollar,2011,,,,196145.299
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTIC,Integrated circuits and electronic components,A,Annual,A,Annual,USM,Million US dollar,2012,,,,219974.67
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTIC,Integrated circuits and electronic components,A,Annual,A,Annual,USM,Million US dollar,2019,,,,332711.4821
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTIC,Integrated circuits and electronic components,A,Annual,A,Annual,USM,Million US dollar,2021,,,,467237.7106
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTIC,Integrated circuits and electronic components,A,Annual,A,Annual,USM,Million US dollar,2020,,,,377663.0013
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTIC,Integrated circuits and electronic components,A,Annual,A,Annual,USM,Million US dollar,2017,,,,289494.9307
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTTL,Telecommunications equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,,66905.99799
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTTL,Telecommunications equipment,A,Annual,A,Annual,USM,Million US dollar,2014,,,,68752.081
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTTL,Telecommunications equipment,A,Annual,A,Annual,USM,Million US dollar,2022,,,,50199.25848
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTTL,Telecommunications equipment,A,Annual,A,Annual,USM,Million US dollar,2013,,,,73931.074
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTTL,Telecommunications equipment,A,Annual,A,Annual,USM,Million US dollar,2012,,,,62793.153
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTTL,Telecommunications equipment,A,Annual,A,Annual,USM,Million US dollar,2015,,,,71483.29653
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTTL,Telecommunications equipment,A,Annual,A,Annual,USM,Million US dollar,2018,,,,72408.67095
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTTL,Telecommunications equipment,A,Annual,A,Annual,USM,Million US dollar,2017,,,,71420.92245
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTTL,Telecommunications equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,,64931.87176
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTTL,Telecommunications equipment,A,Annual,A,Annual,USM,Million US dollar,2010,,,,40226.86892
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTTL,Telecommunications equipment,A,Annual,A,Annual,USM,Million US dollar,2016,,,,67184.28274
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTTL,Telecommunications equipment,A,Annual,A,Annual,USM,Million US dollar,2011,,,,51184.78364
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTOTTL,Telecommunications equipment,A,Annual,A,Annual,USM,Million US dollar,2021,,,,82539.06338
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2022,,,,104961.0792
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,,110232.9218
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2017,,,,118937.6573
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,,99613.10689
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2014,,,,133335.034
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2013,,,,111939.711
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2018,,,,128519.4495
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2010,,,,78137.61017
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2015,,,,108305.3538
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2021,,,,117085.5734
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2016,,,,107770.2711
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2011,,,,97777.55345
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2012,,,,102764.04
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MATE,Textiles,A,Annual,A,Annual,USM,Million US dollar,2018,,,,17879.9689
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MATE,Textiles,A,Annual,A,Annual,USM,Million US dollar,2014,,,,20248.744
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MATE,Textiles,A,Annual,A,Annual,USM,Million US dollar,2015,,,,18969.91533
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MATE,Textiles,A,Annual,A,Annual,USM,Million US dollar,2011,,,,18900.53989
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MATE,Textiles,A,Annual,A,Annual,USM,Million US dollar,2017,,,,17284.26551
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MATE,Textiles,A,Annual,A,Annual,USM,Million US dollar,2021,,,,16167.29337
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MATE,Textiles,A,Annual,A,Annual,USM,Million US dollar,2022,,,,12156.20138
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MATE,Textiles,A,Annual,A,Annual,USM,Million US dollar,2010,,,,17678.64588
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MATE,Textiles,A,Annual,A,Annual,USM,Million US dollar,2019,,,,15712.22971
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MATE,Textiles,A,Annual,A,Annual,USM,Million US dollar,2016,,,,16675.60975
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MATE,Textiles,A,Annual,A,Annual,USM,Million US dollar,2020,,,,14107.65885
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MATE,Textiles,A,Annual,A,Annual,USM,Million US dollar,2013,,,,21563.414
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MATE,Textiles,A,Annual,A,Annual,USM,Million US dollar,2012,,,,19810.041
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MIFU,Fuels,A,Annual,A,Annual,USM,Million US dollar,2020,,,,273695.1895
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MIFU,Fuels,A,Annual,A,Annual,USM,Million US dollar,2013,,,,315160.15
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MIFU,Fuels,A,Annual,A,Annual,USM,Million US dollar,2010,,,,188957.7344
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MIFU,Fuels,A,Annual,A,Annual,USM,Million US dollar,2017,,,,249617.4944
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MIFU,Fuels,A,Annual,A,Annual,USM,Million US dollar,2018,,,,347188.9623
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MIFU,Fuels,A,Annual,A,Annual,USM,Million US dollar,2019,,,,348109.7234
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MIFU,Fuels,A,Annual,A,Annual,USM,Million US dollar,2014,,,,316708.594
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MIFU,Fuels,A,Annual,A,Annual,USM,Million US dollar,2015,,,,198589.0349
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MIFU,Fuels,A,Annual,A,Annual,USM,Million US dollar,2016,,,,176525.6198
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MIFU,Fuels,A,Annual,A,Annual,USM,Million US dollar,2021,,,,402517.6136
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MIFU,Fuels,A,Annual,A,Annual,USM,Million US dollar,2022,,,,535291.2315
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MIFU,Fuels,A,Annual,A,Annual,USM,Million US dollar,2011,,,,275727.7518
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MIFU,Fuels,A,Annual,A,Annual,USM,Million US dollar,2012,,,,313019.496
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2012,,,,1818405
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2016,,,,1587925
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2015,,,,1679566
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2017,,,,1843792
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2014,,,,1959233
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2023,,,,2556564.979
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2020,,,,2065963.611
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2022,,,,2706506.863
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2019,,,,2078386.364
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2021,,,,2679412.029
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2018,,,,2135748
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2013,,,,1949990
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2010,,,,1396247
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,156,CHN,China,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),TO,Total merchandise,A,Annual,A,Annual,USM,Million US dollar,2011,,,,1743484
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),AGFO,Food,A,Annual,A,Annual,USM,Million US dollar,2020,,,,67255.37438
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),AGFO,Food,A,Annual,A,Annual,USM,Million US dollar,2017,,,,67485.79335
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),AGFO,Food,A,Annual,A,Annual,USM,Million US dollar,2019,,,,70802.84509
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),AGFO,Food,A,Annual,A,Annual,USM,Million US dollar,2022,,,,79851.60852
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),AGFO,Food,A,Annual,A,Annual,USM,Million US dollar,2016,,,,62803.40553
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),AGFO,Food,A,Annual,A,Annual,USM,Million US dollar,2012,,,,78943.0091
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),AGFO,Food,A,Annual,A,Annual,USM,Million US dollar,2010,,,,64103.69913
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),AGFO,Food,A,Annual,A,Annual,USM,Million US dollar,2018,,,,70546.42688
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),AGFO,Food,A,Annual,A,Annual,USM,Million US dollar,2021,,,,73429.50196
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),AGFO,Food,A,Annual,A,Annual,USM,Million US dollar,2011,,,,79057.30764
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),AGFO,Food,A,Annual,A,Annual,USM,Million US dollar,2013,,,,71748.99245
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),AGFO,Food,A,Annual,A,Annual,USM,Million US dollar,2014,,,,68900.9038
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),AGFO,Food,A,Annual,A,Annual,USM,Million US dollar,2015,,,,62782.23131
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACH,Chemicals,A,Annual,A,Annual,USM,Million US dollar,2017,,,,67042.04712
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACH,Chemicals,A,Annual,A,Annual,USM,Million US dollar,2016,,,,64899.36903
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACH,Chemicals,A,Annual,A,Annual,USM,Million US dollar,2021,,,,88217.77982
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACH,Chemicals,A,Annual,A,Annual,USM,Million US dollar,2019,,,,74449.99884
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACH,Chemicals,A,Annual,A,Annual,USM,Million US dollar,2018,,,,76903.40908
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACH,Chemicals,A,Annual,A,Annual,USM,Million US dollar,2020,,,,72642.98046
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACH,Chemicals,A,Annual,A,Annual,USM,Million US dollar,2011,,,,75677.16911
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group ? annual,392,JPN,Japan,000,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MACH,Chemicals,A,Annual,A,Annual,USM,Million US dollar,2022,,,,100366.8992
