"Indicator Category","Indicator Code","Indicator","Reporting Economy Code","Reporting Economy ISO3A Code","Reporting Economy","Partner Economy Code","Partner Economy ISO3A Code","Partner Economy","Product/Sector Classification Code","Product/Sector Classification","Product/Sector Code","Product/Sector","Period Code","Period","Frequency Code","Frequency","Unit Code","Unit","Year","Value Flag Code","Value Flag","Text Value","Value"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GS","Memo item: Goods and services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2021","","","","39"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GS","Memo item: Goods and services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2020","","","","1"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GS","Memo item: Goods and services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2019","","","","15"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GS","Memo item: Goods and services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2022","","","","-13"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GS","Memo item: Goods and services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2023","","","","3"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GS","Memo item: Goods and services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2017","","","","2"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GS","Memo item: Goods and services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2018","","","","-6"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M01","January","M","Monthly","YOY","% change over the same period of the previous year","2018","","","","33"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M01","January","M","Monthly","YOY","% change over the same period of the previous year","2023","E","Estimate","","-12"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M01","January","M","Monthly","YOY","% change over the same period of the previous year","2022","E","Estimate","","19"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M01","January","M","Monthly","YOY","% change over the same period of the previous year","2017","","","","12"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M01","January","M","Monthly","YOY","% change over the same period of the previous year","2020","E","Estimate","","-11"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M01","January","M","Monthly","YOY","% change over the same period of the previous year","2019","","","","-1"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M01","January","M","Monthly","YOY","% change over the same period of the previous year","2021","E","Estimate","","20"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M02","February","M","Monthly","YOY","% change over the same period of the previous year","2021","E","Estimate","","15"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M02","February","M","Monthly","YOY","% change over the same period of the previous year","2019","","","","-9"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M02","February","M","Monthly","YOY","% change over the same period of the previous year","2020","E","Estimate","","3"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M02","February","M","Monthly","YOY","% change over the same period of the previous year","2017","","","","31"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M02","February","M","Monthly","YOY","% change over the same period of the previous year","2022","E","Estimate","","22"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M02","February","M","Monthly","YOY","% change over the same period of the previous year","2023","E","Estimate","","3"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M02","February","M","Monthly","YOY","% change over the same period of the previous year","2018","","","","12"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M03","March","M","Monthly","YOY","% change over the same period of the previous year","2018","","","","18"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M03","March","M","Monthly","YOY","% change over the same period of the previous year","2023","","","","-5"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M03","March","M","Monthly","YOY","% change over the same period of the previous year","2022","","","","11"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M03","March","M","Monthly","YOY","% change over the same period of the previous year","2017","","","","15"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M03","March","M","Monthly","YOY","% change over the same period of the previous year","2021","","","","34"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M03","March","M","Monthly","YOY","% change over the same period of the previous year","2020","","","","-4"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M03","March","M","Monthly","YOY","% change over the same period of the previous year","2019","","","","-9"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M04","April","M","Monthly","YOY","% change over the same period of the previous year","2019","","","","3"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M04","April","M","Monthly","YOY","% change over the same period of the previous year","2020","","","","-17"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M04","April","M","Monthly","YOY","% change over the same period of the previous year","2021","","","","40"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M04","April","M","Monthly","YOY","% change over the same period of the previous year","2017","","","","8"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M04","April","M","Monthly","YOY","% change over the same period of the previous year","2022","","","","0"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M04","April","M","Monthly","YOY","% change over the same period of the previous year","2023","","","","0"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M04","April","M","Monthly","YOY","% change over the same period of the previous year","2018","","","","23"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M05","May","M","Monthly","YOY","% change over the same period of the previous year","2018","","","","25"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M05","May","M","Monthly","YOY","% change over the same period of the previous year","2023","","","","1"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M05","May","M","Monthly","YOY","% change over the same period of the previous year","2022","","","","4"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M05","May","M","Monthly","YOY","% change over the same period of the previous year","2024","","","","5"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M05","May","M","Monthly","YOY","% change over the same period of the previous year","2017","","","","14"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M05","May","M","Monthly","YOY","% change over the same period of the previous year","2021","","","","48"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M05","May","M","Monthly","YOY","% change over the same period of the previous year","2020","","","","-19"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M05","May","M","Monthly","YOY","% change over the same period of the previous year","2019","","","","-10"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M06","June","M","Monthly","YOY","% change over the same period of the previous year","2019","","","","-7"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M06","June","M","Monthly","YOY","% change over the same period of the previous year","2020","","","","-1"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M06","June","M","Monthly","YOY","% change over the same period of the previous year","2021","","","","37"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M06","June","M","Monthly","YOY","% change over the same period of the previous year","2017","","","","20"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M06","June","M","Monthly","YOY","% change over the same period of the previous year","2024","","","","3"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M06","June","M","Monthly","YOY","% change over the same period of the previous year","2022","","","","7"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M06","June","M","Monthly","YOY","% change over the same period of the previous year","2023","","","","-8"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M06","June","M","Monthly","YOY","% change over the same period of the previous year","2018","","","","7"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M07","July","M","Monthly","YOY","% change over the same period of the previous year","2018","","","","24"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M07","July","M","Monthly","YOY","% change over the same period of the previous year","2023","","","","-7"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M07","July","M","Monthly","YOY","% change over the same period of the previous year","2022","","","","5"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M07","July","M","Monthly","YOY","% change over the same period of the previous year","2024","","","","13"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M07","July","M","Monthly","YOY","% change over the same period of the previous year","2017","","","","8"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M07","July","M","Monthly","YOY","% change over the same period of the previous year","2021","","","","28"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M07","July","M","Monthly","YOY","% change over the same period of the previous year","2020","","","","-6"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M07","July","M","Monthly","YOY","% change over the same period of the previous year","2019","","","","-4"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M08","August","M","Monthly","YOY","% change over the same period of the previous year","2019","","","","-5"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M08","August","M","Monthly","YOY","% change over the same period of the previous year","2020","","","","-7"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M08","August","M","Monthly","YOY","% change over the same period of the previous year","2021","","","","32"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M08","August","M","Monthly","YOY","% change over the same period of the previous year","2017","","","","11"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M08","August","M","Monthly","YOY","% change over the same period of the previous year","2024","E","Estimate","","0"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M08","August","M","Monthly","YOY","% change over the same period of the previous year","2022","","","","1"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M08","August","M","Monthly","YOY","% change over the same period of the previous year","2023","","","","0"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M08","August","M","Monthly","YOY","% change over the same period of the previous year","2018","","","","18"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M09","September","M","Monthly","YOY","% change over the same period of the previous year","2018","","","","11"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M09","September","M","Monthly","YOY","% change over the same period of the previous year","2023","","","","1"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M09","September","M","Monthly","YOY","% change over the same period of the previous year","2022","","","","0"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M09","September","M","Monthly","YOY","% change over the same period of the previous year","2017","","","","18"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M09","September","M","Monthly","YOY","% change over the same period of the previous year","2020","","","","8"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M09","September","M","Monthly","YOY","% change over the same period of the previous year","2021","","","","22"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M09","September","M","Monthly","YOY","% change over the same period of the previous year","2019","","","","-7"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M10","October","M","Monthly","YOY","% change over the same period of the previous year","2019","","","","-6"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M10","October","M","Monthly","YOY","% change over the same period of the previous year","2021","","","","27"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M10","October","M","Monthly","YOY","% change over the same period of the previous year","2020","","","","0"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M10","October","M","Monthly","YOY","% change over the same period of the previous year","2017","","","","13"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M10","October","M","Monthly","YOY","% change over the same period of the previous year","2022","","","","-4"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M10","October","M","Monthly","YOY","% change over the same period of the previous year","2023","","","","11"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M10","October","M","Monthly","YOY","% change over the same period of the previous year","2018","","","","21"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M11","November","M","Monthly","YOY","% change over the same period of the previous year","2018","","","","2"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M11","November","M","Monthly","YOY","% change over the same period of the previous year","2019","","","","1"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M11","November","M","Monthly","YOY","% change over the same period of the previous year","2023","","","","7"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M11","November","M","Monthly","YOY","% change over the same period of the previous year","2022","","","","-13"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M11","November","M","Monthly","YOY","% change over the same period of the previous year","2017","","","","14"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M11","November","M","Monthly","YOY","% change over the same period of the previous year","2020","","","","4"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M11","November","M","Monthly","YOY","% change over the same period of the previous year","2021","","","","35"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2021","","","","39"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2020","","","","1"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2017","","","","2"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2022","","","","-13"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2023","","","","3"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2019","","","","15"
"Trade in commercial services","ITS_CS_MM_GR","Commercial services imports of selected economies (growth) – monthly","156","CHN","China","000","","World","BOP6","Services - Extended Balance of Payments Classification (EBOPS 2010)","GSOX","Memo item: Goods and commercial services","M12","December","M","Monthly","YOY","% change over the same period of the previous year","2018","","","","-6"
